baitID	oeID	naive	day1	day3	day5	day7	day10	day14	primed	DE	NE	dtw_trans_cl3	dtw_trans_cl4	dtw_trans_cl5	dtw_trans_cl6	dtw_trans_cl7	dtw_trans_cl8
105906	105931	0.693270407656019	0.705311390200863	0.701859059489322	2.48406370008131	1.25222730060678	0.630736995761994	0.594663521269541	0.748850465414754	1.87115751534074	0.809373234052963	1	4	1	1	7	1
107024	106958	0	0	0	0	0	0	2.39709570662696	0	0	0	2	2	3	2	1	3
106975	106995	1.26014535686084	0	0.59683271919555	1.26219035823021	2.62957255628129	1.81451248442716	0.79431028915217	1.80719242340984	1.88175731225118	1.02703942298958	3	3	1	6	7	2
107063	107019	2.40649155292267	0	0.869640444329837	0	0.959413315864664	0.938093383682531	0	0	2.35942187789711	0.76514886922914	1	1	5	4	3	6
107022	107087	1.48212554863652	0	2.05408427842428	2.46626827601594	0	1.5029020791338	0	0	2.35600101411879	1.86506057492379	2	1	5	5	3	7
107722	107684	0	1.75932429094288	1.74355987924111	2.42820171090544	1.70109909116781	2.37932316894511	0	0.974981123407407	2.0716742674806	2.47695241899173	2	2	5	5	4	7
107724	107684	0	0	2.47481785153002	0.985273453321057	2.04050090257384	0.910361951522705	1.65245230175206	2.13439218940158	0.665149556273883	1.59452537481866	3	4	4	1	1	1
107729	107684	2.49646334109971	2.1186964401931	0.956998341270703	0	0.987604220818219	0	0.887273311691752	2.36799431207528	1.98454094519596	1.67323624895358	3	3	1	4	3	6
107730	107684	2.14564503974448	2.14767487719201	2.52035208898306	1.60854677875758	0.963052244016992	2.01787271374174	0.93471974586119	1.62667911618175	2.15303161361857	2.01450650876188	3	3	1	3	5	1
107721	107686	2.32108508359373	1.17088801344625	0	0	0	1.76302235984632	0	2.1645744819608	1.88911876431467	1.5335816164024	2	4	3	4	3	2
107724	107686	2.11037437837811	0	0	1.63088850715933	0.923487407648695	1.95596340096611	0.967853673423675	2.42261606183017	0.646861840628858	1.55459325564742	3	1	1	4	2	6
107727	107686	2.52629903579291	1.67722337235544	0.963733675258959	1.630870930929	2.10367796741275	1.57892049808977	1.54951245163667	1.45907671321828	1.85992989775566	1.62184637481708	3	3	1	3	5	5
107729	107686	2.71544139441612	2.84587892542106	1.6001861807667	0	0.964377225591015	1.58688790123784	1.9425176962641	0.935496548853506	1.64477961389784	0.637220236379671	3	1	1	4	5	6
107730	107686	1.69464217546828	1.69547831236397	2.49533324075601	1.57974313156074	0.939681285121638	0	1.57000636656897	0.940874040171187	1.56843181129257	1.2392857079459	3	3	1	3	5	2
107876	107902	0	0	2.31891350873175	0	1.02062628043612	0	1.70214520484101	0	0	0.781339097843511	2	1	5	5	4	4
108052	108037	1.95566221131124	0.737854963101803	0.665284908051935	1.73006161106202	1.30871423845654	1.6516535880864	0.677811265714588	0.563347610139036	2.47037995292618	1.22480318935617	3	3	1	3	5	1
108115	108037	2.42403959141686	0	1.04145659494967	0	0.876905437428427	1.56603992113704	0	0	1.40885294387549	1.38872297534926	1	2	1	4	3	6
108115	108055	0.930214106184537	1.61549495313773	1.74168118277666	0	2.56811291263831	0	1.64128200781452	0	0.734394455254126	1.34668301869329	3	1	3	4	3	2
108052	108096	2.1422556441253	1.13195178429235	1.75526609261651	1.10209287057066	1.09647462947797	0	2.49319341309253	0.925669891429354	1.77849758206418	1.33544632113561	3	4	3	6	2	2
108115	108151	0	1.44160568881242	0.911060665485721	2.47769665077265	0	0.756307564149924	0.837409325638017	1.41478435812213	1.22283445797641	1.58929601633325	2	2	5	4	3	4
108236	108196	1.44712489422633	0.883168433747421	1.8537510374401	0	0.821366258879902	0.851735543531884	2.41657583121814	1.81109026876679	0.585538853347487	1.8785560112218	3	3	3	6	2	2
109053	108992	0	0	0	0	0	0	2.39134387106051	0.894591875172262	0	0.659440027935282	2	2	3	2	1	3
110176	110108	0	2.38138788650308	1.9376150150253	1.56779083572045	1.58624172994459	0.980265050114194	0.955977440772548	0.749227630465202	1.68920363539083	1.69400277990457	3	3	1	3	1	1
110686	110585	2.01296449758361	1.95587836892153	0	2.40730138652952	0	0	0	0	1.13190168709932	0	2	2	5	4	3	7
110670	110587	0	0	1.24595038249385	2.39155976858564	0	0	0	0	0	0	2	2	5	5	4	8
110671	110587	0	0	2.44948206715732	2.03417190299273	0	0.927428767871871	0.926517139309602	0	0	1.28039047148033	2	1	5	5	4	4
110691	110590	1.01390667271116	2.67631560054985	0.967287203009265	0.93966244182476	0	0.816915260613743	0	0	0	0	1	4	3	4	7	7
110691	110591	1.01765927854186	0	2.50736804792375	0	0.925734789111938	0	0	0	0.748530157737452	0	2	2	5	5	4	8
110588	110606	1.87468126061712	0.76663550383994	1.52757641291746	2.45704106678237	0.757062789022409	0.683163189372244	0	0	0.510834960687442	1.7625338517205	1	3	1	4	3	7
110666	110611	0	0	1.00219994822055	2.32799636112852	1.03902526906771	0	0	0	0	0	1	2	5	5	4	8
110670	110625	0	0	2.36231981027266	0.944191940695383	1.01441881540387	0	1.60599053258713	0.988058705500835	0	0.718010275020266	1	4	5	2	1	4
110588	110652	2.33798791726675	0	0	0	0	1.75443466510219	1.13428743624044	1.10514017466157	1.47976197965365	0	1	1	3	4	1	2
110587	110671	0	0	2.45705891642866	2.28528134077427	0	1.29668252632863	1.31379709751839	0	0	1.71904492047998	2	1	5	5	4	4
110587	110700	2.31658849830057	0	0	0	1.19245118183472	0	0	0	0	0.94238182727902	1	2	5	4	3	6
110739	110700	2.64605260187917	1.07541599331166	0	1.69375852726727	0	1.14588936096385	0	0	0	0	2	1	1	4	3	6
110891	110939	0	0	1.74767384231344	2.55566402230811	1.19605255472138	0	1.15514114472011	1.14265142883608	0	0	1	1	5	5	1	4
111106	111077	2.05114940974412	0	1.40941488588483	1.53329436448174	2.32742764761812	1.52596676215252	0	1.51697914359833	0.766274570182555	0.740161693255584	1	2	1	4	3	7
111737	111683	0	0	0	1.09112280879194	2.54524997966597	0	1.16250491320506	0	0	1.08204393186088	2	2	5	5	4	4
111773	111683	0	0	2.51706469012892	1.18238394009411	1.1076615734587	1.00796682738838	0	1.0866205894238	0	1.12603671924638	1	4	5	5	1	3
111783	111683	0	0.771002141716404	0	2.48672196907318	1.54833082423287	0	2.64068975937965	1.90214319363731	2.51790685357547	1.91406628941236	2	1	5	2	4	3
111726	111687	2.69074848104465	0.739002833862842	1.96885987805341	1.78476566171907	0	1.68432905788761	0	0.816114557220222	0.774515024084285	1.48496617316134	3	3	1	4	3	2
111745	111687	0	0	0.993234577668702	0	0.964114015278752	1.99047527295134	0.956282696553672	2.60292569515214	0	1.54025111318282	1	1	4	1	1	3
111768	111687	2.19111825007561	1.13869736813488	2.34262103052061	1.17520574097734	0	0	1.15090590025628	0.991024656347261	1.66801258247388	1.01101993171894	1	1	3	4	3	6
111783	111687	0	2.16402432019704	1.45398931784967	2.67021750769176	1.52563646375634	1.96875356243713	0.935609047884316	1.4369737490044	0	0.797910225584661	3	3	4	5	1	1
111754	111691	0	0.784183682802432	1.25682302751738	2.73121727691148	1.27924415805002	0.838369874828677	2.05997400543343	0.705186486634829	0.716397901264365	1.97154762419233	1	4	4	1	7	3
111745	111709	1.51787570017253	0	2.37233849364491	1.97908142016469	1.36732912011485	1.28135677740429	1.77295775688103	0.753246369081062	0.627875047447533	1.69720435498357	3	3	3	3	5	2
111754	111709	0.657476854088611	1.62684280002157	1.76292609045026	2.32853302663011	1.49334745209348	2.2572086389991	1.53507901058432	0.583848047055338	1.88062872264016	2.39925197594805	3	3	4	3	5	5
111763	111709	0	1.03291449234639	2.67249220309907	1.70300346366422	0.992587359608768	1.08438367463354	0.925456076968757	0.961227209616873	0.976587364494907	1.61102187366257	1	3	1	1	7	1
111775	111709	2.01929056443422	1.60290509312169	1.36344865764478	1.66516509053633	0	0	2.71759117338239	1.89314139019706	0	0.795855806946857	3	4	3	2	2	2
111813	111709	1.51763079650392	1.84890715586079	0.788631621012204	0	3.21768543939735	1.02755182683614	0	0	0.88495191286999	1.47954569168999	1	3	3	4	3	7
111726	111742	0	0.756315539997857	2.09872512830519	1.1283219311516	0.917318945728919	0.601935575163706	2.21602428500619	2.3935417835197	1.2443497602162	1.63050179869967	3	4	4	1	1	3
111773	111747	2.51690146214993	2.33683158786968	2.21639081095175	2.09336837026544	0.507620218822047	1.26650507038994	0.454890566113712	1.03609157558626	1.60522675125808	1.0859470790058	3	3	1	4	6	1
111822	111747	0	0.87424792940444	2.88955790773902	0.873354909535341	0.880329229179843	0.997166071955772	0.94135174285757	0.774254357688829	1.52990880966867	0	1	4	1	1	7	6
111754	111784	0.880121975436177	1.98356250201714	2.49378898412684	1.28067274209081	0.717983013071616	1.65487971594101	0.763565915150446	1.84708403318062	2.23108873612551	1.84904829002911	3	3	1	3	7	1
111735	111796	0.878796166736084	0.848149624862546	1.82859679538551	0	0	2.37426605431161	0.756845989818403	0	0	0.989254774023248	2	1	3	6	2	2
111754	111807	0	1.90063620939405	1.97974540455941	2.30030411050577	1.45604065233344	1.67328841818802	1.09193922905739	1.10520299661006	1.53152776987832	2.50491236866974	3	3	4	3	1	2
111769	111813	1.18955094696404	0	2.32254993529219	1.19480260923809	0	0	0	0	0	1.06742469679967	2	1	5	5	3	7
111745	111815	0	0	0	1.50623113192353	0	0	2.33838076086554	0	0.793248922122878	0.858209200751461	2	1	3	2	1	3
111768	111831	1.59706323896628	2.65891491284096	1.39330591509566	0	1.62493704864217	0.808050819670812	1.0234770772485	1.51742175894448	0.879625471312038	0.884909267216418	3	1	1	4	5	6
111848	111893	0	0	0	0	0	2.48655911640827	0	1.09528389808083	0	2.07615999570083	2	2	5	5	4	4
111855	111893	2.51741044198845	0	0	0	0.772603087148544	0	1.37699840313854	0.880808368464992	1.76994746572723	0.690166620126961	2	1	3	4	3	6
111849	111903	0	0	0	0	2.60848592671826	0	1.19560950897273	1.19146110860928	0	0	2	1	5	5	4	4
111856	111927	0	1.97604953648146	0	0	0	0	0	1.11776629697426	0	2.79342473620213	2	1	5	5	4	4
112101	111934	0	0	2.57362659832127	0.49924913202863	0.573313065307419	0	0	0	0	0	2	2	5	5	4	4
112004	111948	0	2.1912442243082	2.7501677935667	0.820814939897075	0	2.13254301113462	0.931924276605345	1.49369246525891	1.06451211175612	1.57729778664725	2	4	5	5	1	4
112039	111948	0	0	0	0	2.34663800533254	0	0	0	0	1.15548286045335	2	1	5	5	4	4
111978	111960	0	2.47037901160949	1.96279248041456	1.28455568631861	1.688863998648	0.609943338554496	0.699160402439512	1.25305512934634	1.3751567275649	0.627474516146618	2	4	4	5	1	1
111997	111960	0	0.773481230045943	2.90783136939027	1.93537008171576	2.40921807750974	0.994839836418294	0	2.26927489486738	1.62981447808748	1.5547113292163	1	2	5	5	4	8
112003	111960	1.53052599809191	0	1.63855395993299	1.81012493679779	0.951861032287852	0.969143720333232	2.31682719291265	1.57914217004108	0	0.860018688763059	3	3	2	6	2	2
112012	111960	1.71880759560256	2.14480518950907	1.56787496999517	2.44907074821016	1.61347367741024	0	1.65546082751909	1.01450116826386	1.0164876192913	1.62968186133972	3	3	1	4	5	2
112162	111960	0	0.774106622966241	0	0.811373533629437	0	0.861171461842925	2.32019838741593	0.770950365327428	0	0	2	2	3	6	2	3
111978	111972	1.44569550208619	1.99578795138666	1.01568789692259	2.45243279349178	1.6247958949917	1.81652777224781	1.65569591608341	2.03009802227809	1.20557312923405	1.27629289792862	3	3	1	3	5	5
112003	111972	1.80077072092491	0.623819672586082	1.03474682766578	1.20573098842723	1.45578979618479	0	2.39714642493283	0.811379436769029	1.85426720148999	0	3	4	3	6	2	2
112012	111972	0.937084371267845	0.916887083467017	0.784140718350049	0	1.89329153674543	0.835021188165659	0.866729163293207	0	0	2.47059412847359	3	3	1	6	7	1
112016	111972	2.65857788386886	0.960405221007184	1.55733533243595	0	0.978276203500509	0	0	0	0	1.5164159588425	1	4	1	4	3	7
111997	111984	1.90939511669936	0.850745592182822	2.35274162256173	0.47198119415357	0.614207560505648	0.613705707052983	0	1.05007166011836	1.58748372355532	1.78784368531195	1	1	5	4	3	7
111978	111990	1.91234902071057	1.86469421164699	2.5669735741306	1.87233894391672	1.53460958762576	1.01027370129656	1.13428991862622	0.582173909703682	1.65763015822076	0.531886948933437	3	3	1	3	5	1
112003	111990	0.678697124357724	1.04855889702669	2.13197383149805	0	1.12550201899109	0.788730631848438	1.36137553861605	2.5975253040373	1.64988941925688	1.75306116181687	3	1	3	4	2	4
111964	112024	0	0	0	0	0	0	2.37386759322268	0	0	1.18690480994674	2	2	3	2	1	3
111997	112040	0.566992000530627	0.767678865272911	2.38537708115376	2.36483368449075	2.25618556193467	1.06725367549011	1.68882596897851	1.3785950281558	2.05722072223975	0.490235157721405	3	4	4	3	7	1
112004	112040	1.37230734481324	0.923806325729409	2.33920302814156	1.46278814144743	1.69676369411663	2.32995589936887	1.13866116128302	1.60195483790258	1.71228445822788	1.69844870230659	3	3	1	3	5	1
112066	112040	0	1.26241168758422	2.39912738217112	1.0809657155236	0	0	0	1.43933227296088	0.745999768987545	0.658022401366835	1	2	5	5	4	7
112068	112040	0.749508566223963	0.842838164491	2.56606886182068	1.83314206138272	0.825344952533327	0.814112844167309	1.43714599590539	1.29365313104172	1.43272019420969	0	3	3	1	1	7	1
112107	112040	2.32153596551657	0.882469402128684	1.42820754790976	0.886027305104006	1.62845358810156	0	1.02228017358969	0.989685241694358	0.903999860066871	0	3	4	1	4	2	7
112003	112053	0.73058721718152	0	0.480841812437212	1.15259232572779	1.83960901516831	2.59055970463111	1.79376273408941	0.783591639523188	0.778979353824005	0.710704660750041	3	3	4	6	2	2
112004	112053	0	2.06828732619552	2.39111595530829	0	0.699867412994912	0.789975975327714	2.76743818576886	1.60168958299198	0.848480650516049	2.25868256180652	2	1	5	4	4	4
112031	112053	0	0	0.733530622928831	2.36460177350648	0	0	0.839554715142257	0	0	0	2	1	5	5	4	4
112056	112053	1.58194141225616	2.4672254076815	1.86672602335538	1.62832702573792	1.17943210149889	1.50996326125091	1.97191407926193	1.54464580009489	1.49423474005169	1.73407299728123	3	3	2	3	5	5
112057	112053	2.03655000443979	2.64381543053198	2.55298634933045	2.36233577269991	2.39789986425137	2.61574471115818	2.08927443106124	1.93340682602719	1.62660978389722	2.1782324769768	3	3	2	3	6	5
112066	112053	1.99506666548527	2.18775449608649	1.73804481853227	1.5948199223702	1.17232574007779	1.69704313905371	1.93248193920072	1.93839722238013	1.55203332286207	2.66789466788176	3	3	2	3	5	5
112101	112053	2.05377479429554	2.56514363460772	2.53919357477749	1.57625728291534	1.9850453689154	1.69953636459332	0	2.0311621261223	2.83333620095426	2.94361585950376	3	1	5	3	3	7
112104	112053	2.78744401276681	2.05210368511943	0	1.66773851244261	0.959337573085598	0.961286582433972	1.69861490074383	2.71285085204857	2.17060646680671	2.25806183456884	3	3	1	4	2	6
112106	112053	1.49621037865392	2.32892916225164	2.11070391390437	1.45879629175292	2.02822090636883	0	1.52734269176973	2.08194271371397	2.33828460545359	1.57014110475228	3	1	5	4	5	2
112107	112053	1.46288287459169	2.14088278311057	2.81300469864298	1.4202712638784	0	2.66671820226841	2.00966479913826	0	0	1.61819893499575	3	3	3	3	5	2
112155	112053	0	1.63778301950933	0.837890569373552	1.03156613898146	2.54943201509488	0.931505113026462	0	1.02786281408827	1.70386182724997	0	1	2	5	4	7	7
112101	112064	1.27163842658216	2.1200769337473	0.57121040230689	0.554821826435939	1.60593090761349	2.18853014919162	0.686573363423965	1.96738839397025	2.45871411181444	1.55083252226142	3	3	1	3	7	1
112107	112064	1.83646525881704	2.5176210662554	1.24351826682037	0	1.88060284229128	0	0	1.92982858941135	2.37471882492233	1.57009184777269	1	1	5	4	3	7
112162	112064	1.63937585296716	1.57946232196503	2.44049364482614	0	0	0.993830922277976	0	1.59809139048389	0	0	1	1	5	4	3	7
112018	112066	0	0	0	2.41735400204168	0	0	0	0	0	1.09101611002526	2	2	5	5	4	4
112163	112071	1.23544812190513	0	0	0	2.35047180286152	0	0	0	0	0	2	1	5	5	4	8
112056	112075	1.99627440754198	1.72986045039617	0.289644148624177	1.25450245137989	2.40696487448819	1.16547172856478	2.32954065285624	0.849092559333161	1.19019684383106	1.73194052959435	3	3	2	6	2	5
112101	112075	2.39163392739399	0.568307695527027	1.79157618634829	2.40640301899693	2.63716291015077	1.58773009978403	1.2284881456807	1.18696120639022	1.66731826922854	1.50033461495641	3	3	1	3	5	1
112104	112075	0.882826020242572	0.879116175902093	2.67538291482125	0.917291063107243	1.52463543697704	0.8844750643027	0.952272456021069	2.06708160041253	1.00134816048927	2.16154202526652	1	4	1	1	7	1
112107	112075	2.10034138337431	1.29275968758557	0.622090452850247	1.74923328596632	1.83501069020726	0	1.91458942115209	2.44723238956305	1.36458035572754	1.52935253097665	3	3	3	3	5	2
112122	112075	1.66053706280346	0	1.00963900473456	2.66530407678668	0	2.07147914105732	0	0	0	0	2	2	5	5	3	8
112101	112081	1.80536135914363	2.10180044568931	0.436060594445978	2.52802402075104	1.40074923211798	1.04414648410573	2.05408917629596	2.02396461023776	1.8471035796908	1.91186608631979	3	3	1	3	5	5
112106	112081	1.69565492550177	1.35028701019964	1.10366016009611	1.96362443425583	1.37104573086718	1.42473652704916	2.48266681145835	2.28593104867648	1.82833466502529	1.78505786104729	3	3	2	3	5	5
112107	112081	0	0.602302369576017	0	1.92106397341929	2.25765866581095	0	0.748940981315509	2.526417854561	2.2189766623795	2.15515597005729	2	1	5	5	4	4
112003	112091	0	1.51281522534651	1.38535146733463	0.879676233386247	2.49868938048818	1.07253007200178	1.71276810540084	0	0	0	1	3	4	1	5	3
112155	112120	2.4021733632207	0.789942701393886	0.629508129286422	1.28574485222034	1.00421475936294	0.366852264178208	1.32403752277109	1.65303416526216	0.973488671484576	0.73080617771785	3	4	1	3	7	1
112155	112122	0.649842806327175	0.924508335572604	1.1445082870212	2.40308766553855	0	0	0	0	0.608185367597794	0.926943880174184	1	2	5	4	3	7
112220	112122	0	0	0	2.46075797412755	0	2.30022327872979	0	0	0	0	2	2	5	5	4	8
112220	112134	0	0	1.08922215819669	2.61589874033872	0	0	1.16745490983641	0	0	1.14123607351093	2	2	5	5	4	4
111726	112135	0	0	0	0	0	2.39171755403575	0	0	0	0	2	2	5	5	4	4
112016	112135	0	0	2.39690828835342	1.92345563319729	0	1.25818040021587	1.19887970653435	0	0	0	2	1	5	5	1	4
112066	112135	0	1.72058186797772	2.44860521784368	0	1.00965577376788	0	0	0	1.05566355036182	0.992147770130542	2	2	5	5	4	7
112106	112135	2.38847730445099	0.706870220316582	1.0464056198837	0.600565586231565	0.713927010506154	0	0.665634190447905	0	0	0.707156095915011	1	4	3	6	2	6
112211	112135	1.05885920582535	0.964970080817266	1.71703387617959	0	0	0	1.84102785294681	2.39996744783071	1.72569418749357	1.03614077152297	1	4	3	6	2	2
112220	112141	0	0	0	2.4090821188113	0	0	0	0	0	0	2	2	5	5	4	4
112031	112142	0	0	0	0	0	2.475017511874	0	1.9794287382775	0	0	2	2	5	5	4	4
112122	112155	0.588760262937415	1.2115806244042	1.5490977396207	2.4600763106727	0	0	0	0	0.689887182947881	0.985945988276905	1	2	5	4	3	7
112220	112155	1.22769700777978	1.27802084945494	0	2.38339570346779	0	1.82391533411666	0	0	1.30823877285306	0	2	1	5	4	3	7
112211	112162	0	1.09182902392596	0	1.68585600725033	0	1.90982297689541	2.3794757069494	1.0475213188901	0	1.13893239875316	2	4	3	2	2	3
112220	112162	0	0	1.17378621935499	0	0	1.81886512347556	0	2.85271821425096	0	0	2	1	5	5	4	8
112071	112163	1.33945558310472	0	0	0	2.4297309486044	0	0	0	0	0	2	2	5	5	4	8
112211	112177	0.995533443968166	1.97073092537553	2.07268922987426	2.69172782940645	2.10422123696915	0	1.76332921115326	1.99618312623241	0	2.38494603415478	3	3	5	4	3	2
112214	112177	0	0	2.32032403324706	0	0	1.16703780174125	1.86304275116073	0	0	1.19854052569027	2	1	5	5	4	4
112215	112177	0	1.07013394579081	0	2.59582201841437	0	1.16262104536043	0	1.15327954255814	2.21665070373937	0	2	2	5	5	4	8
112166	112211	0	0	0	2.46787572468047	0	0	0	0	1.31991679444696	1.27766405964052	2	2	5	5	4	4
112066	112217	0	0	1.17843404281088	0	0	2.44163939946295	0	0	0	1.15670648654433	2	2	5	5	4	8
112122	112220	0	0	0	2.3225808867017	0	2.29397675489855	0	0	0	0	2	1	5	5	4	8
112141	112220	0	0	0	2.34759111500357	0	0	0	0	0	0	2	1	5	5	4	4
112155	112227	2.20541435916347	0	0.779908973982734	2.64487304492163	1.71753555168204	0.869922476411879	0	0	2.06055179540158	0	1	2	1	4	7	6
112163	112227	1.76687020543933	1.08337355401408	0	0	1.05133671589617	2.4232064422917	0	0	0	0.987216831441303	2	2	5	6	2	8
112168	112227	1.2296129061636	1.90707780462239	0	2.33094626720436	1.19561900381424	0	0	0	2.1804139097517	1.06006457959401	1	1	5	4	3	7
112173	112227	2.43022969903296	0	0	0	0	0	0	0	0	1.14499053240629	2	1	5	4	3	6
112101	112229	0	0.802012545338469	0.773105717973436	0.749862175984847	0.824364827836522	0.855635019514546	2.34198068578694	0.828419076609382	1.54814605015105	0.766708034062613	2	2	4	6	2	3
112148	112229	0.978111873953884	0.811525327095558	1.42096038662258	1.62180704562166	1.73607690732146	1.71505300901363	2.22204255607445	0	2.32372424651727	0	3	3	4	1	5	5
112150	112229	0	2.03850068916659	0	1.69180466555028	0	0	2.91784326432805	0	0	0	2	1	3	2	4	3
112074	112233	0	0	1.09945996937529	2.38607636107328	1.02139651497489	1.1998339857348	0	0	0	1.09228374920985	1	2	5	5	1	8
112146	112233	0	0	0	0	1.91380874834295	0	1.19346385519645	1.16766476483673	2.33781351759253	0	2	1	5	5	4	4
112155	112233	2.55115039923503	0.935312688300893	0	1.00171206068473	1.76020613755363	0.905435658313122	0	1.67578475238613	0.998857116849058	1.49875846925293	1	2	1	4	7	6
112163	112233	1.11764972476397	0	0	0	1.08674878437642	0	2.5727082142189	0	1.13754499690852	1.02629350701251	1	1	3	6	2	3
112168	112233	0	1.94350163172042	2.34495940898183	0	0	0	0	0	1.105272276236	2.22469777932744	2	1	5	5	4	7
112306	112242	2.67305963797215	0	0	1.1831056183281	1.76184482279518	1.19088568863299	0	1.23654251006073	1.17637630456794	1.14895780430103	1	1	1	4	3	6
112341	112280	2.20632915794771	0	0.752400681704767	0.800890862912572	0.813650064092818	1.44195665893035	2.31079095153649	0	1.92947496170033	2.42254007358703	3	1	4	6	2	6
112333	112302	0	1.47229248602394	0	0	1.51476144854745	2.63665276957124	0	0	0	0	2	2	5	5	4	8
112342	112312	1.86438515893325	0.733770671516066	0.688156164537552	1.38670830481722	1.79550332110543	0	1.37432160810512	2.33611791030005	1.94685719500364	1.38373911068168	3	3	3	4	2	2
112342	112314	0.926519358126635	0	1.85361928660757	0.873195375364455	0.871795225102979	0.933670124997517	1.53527928595498	0	2.8552683262042	0	3	3	1	6	7	1
112314	112342	0	0	2.17707384705376	0	0	0	0	0	2.84652692077186	0	2	1	5	5	4	4
112388	112351	2.40910039573892	0	0	0.873788879913983	0	1.4993923750093	0.792459506901314	0.877330322496423	0	0.838212142699297	2	1	3	4	3	6
112531	112481	3.03889056435573	0.894703814930835	1.57183030853134	0.921892058675434	0.992716810583725	0.928243751540466	1.60532083049464	2.58499719153366	1.88087184701218	0.819764799531929	3	3	1	1	7	5
112585	112535	0	0	2.57635587222359	0.969541886825194	0.862411545601676	0.807080537851745	0.876863513011801	1.58070789767141	0	0.75460005871132	1	4	3	5	1	1
112582	112538	2.45962526014204	1.79491298913829	0.920769442207728	0.981341222051232	1.62598106791949	0	0	1.06568484273132	0	0.783099995147348	3	3	1	4	3	7
112569	112587	0.53625996305271	0.405702116726008	1.06793523312047	2.31703420298778	1.06740771356441	0.991653177345462	0.797846197823423	0.398312781879141	0.827543842064869	1.2299483590422	1	3	1	1	7	1
112569	112596	2.32144323540257	0.603874249904218	1.43138600967764	1.45274106102027	1.37288348444054	0	1.79952066059813	1.51902669568991	1.09922655603228	2.04250493176968	3	4	3	3	5	2
112582	112596	2.27644123777471	1.59346178838291	0.928834585418467	0	0.493485028970116	0.50236703154084	1.89565372601105	1.57573180110373	2.6461132603888	2.09307123581017	3	4	3	6	2	2
112585	112596	1.4014620282059	1.56299531459686	2.01285776209297	1.66692924911988	1.74440099926287	2.13870588924515	1.5187068092109	1.34130215530829	2.35842308091688	1.84441589610158	3	3	2	3	5	5
112582	112601	2.28424071487132	1.3811231663015	0.585571033771671	0.64763603797128	1.92307782820451	0.640316040820537	1.37564186739333	0.746272766654718	0.659496325044778	2.32235120168464	3	3	1	3	5	1
112584	112601	0.771070927446351	1.48695397051703	2.30943550456644	1.35497557588734	1.36924956519269	1.76999607330699	2.72687561346355	0.860794663078507	1.35731209976375	1.30201068208309	3	3	4	3	5	5
112585	112601	2.17061887218906	1.09061569490599	1.80468860642756	2.68549221192575	2.18756028530977	2.39207373250724	1.05518740759193	1.15109574578499	1.94895634225053	0.932430148208463	3	3	1	3	6	1
112570	112691	0	0	0	0	0	0.985197395491312	2.44828510552369	0	0	0	2	2	3	6	2	3
112743	112691	1.15572996650813	0	0.94970606881637	2.43057670868685	0	1.07790708065763	0	0	1.57340230009518	0.939023196571831	2	2	5	4	3	7
112737	112708	0	0.914583583794196	2.25708995745846	1.43010502456014	2.01432631555048	0.825979597619741	0.915092754562225	2.5906228903509	0.919328423372363	1.79364868555483	1	3	4	1	1	1
112704	112777	0	0	0	0	0	0	2.34259798635277	0	0	1.17128843186261	2	2	3	2	1	3
112772	112777	0.638938163462011	1.08052140656488	1.32502483122779	0.542013533519267	1.53403877085039	2.63159797992361	0.491042364372478	0.530096894570088	1.91345737300657	1.19619868321502	1	2	1	4	7	7
112771	112778	1.04518301371124	1.50572957754617	2.37348463216325	0	0.694582444505535	0.698090058857218	1.04323534154539	0.380862660697519	1.45851991946928	1.40124198312229	3	1	5	4	3	7
112740	112779	0	1.02812867492881	1.49141729750253	1.9130950415765	2.25868780995575	1.0813454597409	1.20815526302807	2.44072343957322	1.33370415315488	1.86381637361429	1	3	4	1	1	1
112810	112833	1.32025793714233	1.9395068551741	1.92521907814486	2.48541305372985	0	0.606042793356211	0	1.32946043223416	0.514163556787503	1.86016643993596	3	1	5	4	3	7
112952	112833	1.91869230403093	0	0	0	0	0	0	0.977451944333148	0	2.42769945269077	2	1	5	4	3	7
112906	112844	0	1.36720218344703	2.35679064212889	0.740976370870521	1.55300795969484	0	0.799746464010972	1.34558231142974	2.51070820452298	0.739667304884748	1	2	5	4	1	4
112817	112847	0	0	1.05450333667298	0	0	2.5099038702839	0	0	0	0	2	2	5	5	4	8
112867	112853	0.495450950095316	2.05842032818159	0.783059792686704	2.44624099542336	1.51164203134715	1.69459558813964	1.70680193156362	2.84633947784607	1.87581018982279	1.6237773438465	3	3	4	3	5	5
112907	112853	0	1.03811048915168	0	0	0	0	2.56151731845498	0	1.00339145784097	1.55701168396125	2	2	3	2	2	3
112950	112853	2.91517701476222	1.80841539720633	0	0	0	0	0.971832525379712	0	0	2.55764211072061	1	1	3	4	3	6
112810	112857	0	0	0.960137744717683	2.32883165128195	0	0	0.970009748854152	0	0.788160572288414	0.725845016174928	2	1	5	5	4	4
112867	112861	1.07403169473377	1.84356131308207	1.2290658912393	1.32913195745371	0.413639637201814	1.11604632430906	1.7139129076145	2.35461662042463	0.763532829250329	1.45341471728689	3	3	4	3	5	5
112906	112884	0.45630723788506	1.80775282626941	1.21143356897447	0.913632965648813	1.10481554139362	2.35786741348929	2.17422925612862	0.894265355185665	1.53043700282453	1.89671324440756	3	3	4	1	2	5
112907	112884	0	1.33075029789468	1.36618569985923	2.4097975482728	0	0.598043234289157	0.827016229285721	1.69687280283565	0	0	2	2	5	4	3	7
